Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,SKU,Category,Sub-Category,Product Name,Sales,Quantity,Unit Price
119,US-SB-2014-455190,1/29/2014,2/1/2014,Standard Class,MH-17620,Matt Hagelstein,Small Business,United States,San Francisco,California,94110,West,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,6590.32,15,449
120,US-SB-2014-886895,1/30/2014,2/2/2014,Standard Class,MV-18190,Mike Vittorini,Small Business,United States,Detroit,Michigan,48234,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,3897.15,80,49
121,US-SB-2014-489832,1/30/2014,2/2/2014,Standard Class,MV-18190,Mike Vittorini,Small Business,United States,Detroit,Michigan,48234,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,31733.95,80,399
122,US-SB-2014-524960,1/31/2014,2/1/2014,First Class,LC-17050,Liz Carlisle,Small Business,United States,Mission Viejo,California,92691,West,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,26723.33,69,385
123,US-SB-2014-201923,2/1/2014,2/2/2014,First Class,BD-11500,Bradley Drucker,Small Business,United States,Green Bay,Wisconsin,54302,Central,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,28950.07,145,199
124,US-SB-2014-229431,2/2/2014,2/5/2014,Standard Class,CD-12790,Cynthia Delaney,Small Business,United States,San Diego,California,92037,West,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,3052.24,78,39
125,US-SB-2014-267981,2/2/2014,2/5/2014,Standard Class,EB-13930,Eric Barreto,Small Business,United States,Saint Petersburg,Florida,33710,South,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,12052.44,31,385
126,US-SB-2014-878780,2/2/2014,2/5/2014,Standard Class,EB-13930,Eric Barreto,Small Business,United States,Saint Petersburg,Florida,33710,South,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,9391.51,78,120
127,US-SB-2014-303577,2/3/2014,2/5/2014,Second Class,TB-21400,Tom Boeckenhauer,Small Business,United States,Seattle,Washington,98105,West,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,8971.86,22,399
128,US-SB-2014-637855,2/3/2014,2/5/2014,Second Class,TB-21400,Tom Boeckenhauer,Small Business,United States,Seattle,Washington,98105,West,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,13457.79,34,399
129,US-SB-2014-179958,2/4/2014,2/7/2014,Standard Class,DB-13270,Deborah Brumfield,Small Business,United States,San Diego,California,92024,West,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,24754.4,55,449
130,US-SB-2014-692513,2/4/2014,2/7/2014,Standard Class,DB-13270,Deborah Brumfield,Small Business,United States,San Diego,California,92024,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,3601.98,74,49
131,US-SB-2014-361970,2/4/2014,2/6/2014,Second Class,MH-17440,Mark Haberlin,Small Business,United States,Escondido,California,92025,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,16502.93,37,449
132,US-CN-2014-438068,2/5/2014,2/8/2014,Standard Class,MH-17620,Matt Hagelstein,Consumer,United States,San Francisco,California,94110,West,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,2916.18,7,399
133,US-SB-2014-487239,2/5/2014,2/8/2014,Standard Class,MH-17620,Matt Hagelstein,Small Business,United States,San Francisco,California,94110,West,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,3508.19,29,120
134,US-SB-2014-217639,2/5/2014,2/7/2014,Second Class,AG-10675,Anna Gayman,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,1008.6,15,69
135,US-SB-2014-793896,2/5/2014,2/7/2014,Second Class,AG-10675,Anna Gayman,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,4385.23,37,120
136,US-SB-2014-859945,2/5/2014,2/7/2014,Second Class,AG-10675,Anna Gayman,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,5437.69,22,248
137,US-SB-2014-496347,2/5/2014,2/8/2014,Standard Class,GW-14605,Giulietta Weimer,Small Business,United States,Seattle,Washington,98115,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,4363.31,22,199
138,US-SB-2014-520788,2/5/2014,2/8/2014,Standard Class,LA-16780,Laura Armstrong,Small Business,United States,Austin,Texas,78745,Central,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,570.08,15,39
139,US-CN-2014-437588,2/5/2014,2/8/2014,Standard Class,LA-16780,Laura Armstrong,Consumer,United States,Austin,Texas,78745,Central,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,877.05,7,120
140,US-SB-2014-559124,2/5/2014,2/7/2014,Second Class,GM-14440,Gary McGarr,Small Business,United States,Troy,New York,12180,East,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,7104.08,66,108
141,US-SB-2014-281238,2/5/2014,2/8/2014,Standard Class,RF-19735,Roland Fjeld,Small Business,United States,Oklahoma City,Oklahoma,73120,Central,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,6563.23,15,449
142,US-SB-2014-593526,2/5/2014,2/8/2014,Standard Class,RF-19735,Roland Fjeld,Small Business,United States,Oklahoma City,Oklahoma,73120,Central,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,2631.14,22,120
143,US-SB-2014-398761,2/5/2014,2/8/2014,Standard Class,RF-19735,Roland Fjeld,Small Business,United States,Oklahoma City,Oklahoma,73120,Central,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,1008.6,15,69
144,US-SB-2014-756033,2/6/2014,2/7/2014,First Class,ND-18460,Neil Ducich,Small Business,United States,Chesapeake,Virginia,23320,South,ACC-MB-1000-430,Accessories,Makeup Bags,Nylon Small Cosmetic Case,3783.72,77,49
145,US-SB-2014-478139,2/6/2014,2/7/2014,First Class,ND-18460,Neil Ducich,Small Business,United States,Chesapeake,Virginia,23320,South,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,2316.56,19,120
146,US-SB-2014-569273,2/6/2014,2/7/2014,First Class,ND-18460,Neil Ducich,Small Business,United States,Chesapeake,Virginia,23320,South,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,12451.54,97,129
147,US-SB-2014-107059,2/6/2014,2/8/2014,Second Class,DL-13315,Delfina Latchford,Small Business,United States,Romeoville,Illinois,60441,Central,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,17335.63,39,449
148,US-SB-2014-816674,2/7/2014,2/10/2014,Standard Class,CK-12760,Cyma Kinney,Small Business,United States,Linden,New Jersey,7036,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,12543.8,63,199
149,US-SB-2014-556601,2/7/2014,2/9/2014,Second Class,CS-12250,Chris Selesnick,Small Business,United States,New York City,New York,10024,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,14371.79,36,399
150,US-SB-2014-703320,2/8/2014,2/9/2014,First Class,NM-18445,Nathan Mautz,Small Business,United States,North Las Vegas,Nevada,89031,West,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,29158.77,147,199
151,US-SB-2014-554466,2/9/2014,2/12/2014,Standard Class,RF-19735,Roland Fjeld,Small Business,United States,Oklahoma City,Oklahoma,73120,Central,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,4736.26,11,449
152,US-CN-2014-636687,2/9/2014,2/12/2014,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,2707.44,7,385
153,US-CN-2014-622921,2/9/2014,2/11/2014,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,3157.5,7,449
154,US-SB-2014-206165,2/9/2014,2/11/2014,Second Class,JL-15835,John Lee,Small Business,United States,Mission Viejo,California,92691,West,ACC-MB-1000-430,Accessories,Makeup Bags,Nylon Small Cosmetic Case,1206.04,25,49
155,US-SB-2014-386085,2/9/2014,2/10/2014,First Class,TC-21475,Tony Chapman,Small Business,United States,Lakewood,Ohio,44107,East,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,5611.78,14,399
156,US-SB-2014-130005,2/9/2014,2/12/2014,Standard Class,JF-15355,Jay Fein,Small Business,United States,Baltimore,Maryland,21215,East,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,2109.69,18,120
157,US-SB-2014-894121,2/9/2014,2/12/2014,Standard Class,EA-14035,Erin Ashbrook,Small Business,United States,Philadelphia,Pennsylvania,19134,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,516.87,11,49
158,US-CN-2014-454600,2/9/2014,2/12/2014,Standard Class,EH-14125,Eugene Hildebrand,Consumer,United States,Fort Lauderdale,Florida,33311,South,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,1399.43,7,199
159,US-CN-2014-609457,2/9/2014,2/9/2014,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,421.94,4,120
160,US-CN-2014-569915,2/9/2014,2/10/2014,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,2805.89,7,399
161,US-SB-2014-804705,2/10/2014,2/11/2014,First Class,EC-14050,Erin Creighton,Small Business,United States,San Francisco,California,94110,West,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,3460.34,17,199
162,US-CN-2014-564978,2/10/2014,2/13/2014,Standard Class,LS-17200,Luke Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,3964.61,10,399
163,US-SB-2014-740837,2/10/2014,2/13/2014,Standard Class,LS-17200,Luke Schmidt,Small Business,United States,Milwaukee,Wisconsin,53209,Central,ACC-SCA-1000-197,Accessories,Scarves,Silk Square,1028.41,15,69
164,US-CN-2014-386081,2/10/2014,2/13/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134,East,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,1192.36,10,120
165,US-CN-2014-742355,2/10/2014,2/13/2014,Standard Class,LB-16795,Laurel Beltran,Consumer,United States,Wilmington,Delaware,19805,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,121.72,2,49
166,US-SB-2014-640690,2/10/2014,2/13/2014,Standard Class,LB-16795,Laurel Beltran,Small Business,United States,Wilmington,Delaware,19805,East,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,4955.77,12,399
167,US-CN-2014-343108,2/10/2014,2/13/2014,Standard Class,LB-16795,Laurel Beltran,Consumer,United States,Wilmington,Delaware,19805,East,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,1483,7,199
168,US-CN-2014-649790,2/10/2014,2/11/2014,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,640.9,5,129
169,US-SB-2014-723595,2/10/2014,2/11/2014,First Class,LH-16750,Larry Hughes,Small Business,United States,Charlotte,North Carolina,28205,South,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,1602.24,12,129
170,US-CN-2014-802300,2/10/2014,2/13/2014,Standard Class,AS-10045,Aaron Smayling,Consumer,United States,Austin,Texas,78745,Central,SL-CH-1000-452,Small Leather,Card Holders,Sylvia Card Holder,439.68,7,59
171,US-SB-2014-779326,2/10/2014,2/13/2014,Standard Class,AS-10045,Aaron Smayling,Small Business,United States,Austin,Texas,78745,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,852.04,17,49
172,US-CN-2014-868023,2/10/2014,2/12/2014,Second Class,HK-14890,Heather Kirkland,Consumer,United States,Salinas,California,93905,West,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,988.67,5,199
173,US-CN-2014-538648,2/10/2014,2/12/2014,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,ACC-WAT-1000-265,Accessories,Watches,Hollis Leather Watch,1483,7,199
174,US-SB-2014-877979,2/11/2014,2/14/2014,Standard Class,NF-18385,Natalie Fritzler,Small Business,United States,Chesapeake,Virginia,23320,South,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,3367.88,17,199
175,US-SB-2014-810470,2/11/2014,2/14/2014,Standard Class,NF-18385,Natalie Fritzler,Small Business,United States,Chesapeake,Virginia,23320,South,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,13505.36,34,399
176,US-SB-2014-113406,2/11/2014,2/14/2014,Standard Class,NF-18385,Natalie Fritzler,Small Business,United States,Chesapeake,Virginia,23320,South,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,5065.92,11,449
177,US-CN-2014-803037,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,2532.96,6,449
178,US-SB-2014-885310,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Small Business,United States,Columbia,Missouri,65203,Central,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,829.28,17,49
179,US-SB-2014-524497,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Small Business,United States,Columbia,Missouri,65203,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,4501.79,11,399
180,US-SB-2014-787338,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Small Business,United States,Columbia,Missouri,65203,Central,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,3367.88,17,199
181,US-SB-2014-664351,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Small Business,United States,Columbia,Missouri,65203,Central,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,6752.68,17,399
182,US-SB-2014-377589,2/11/2014,2/13/2014,Second Class,GA-14725,Guy Armstrong,Small Business,United States,Columbia,Missouri,65203,Central,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,4501.79,11,399
183,US-SB-2014-308045,2/12/2014,2/15/2014,Standard Class,SC-20095,Sanjit Chand,Small Business,United States,Concord,California,94521,West,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,39983.13,89,449
184,US-SB-2014-657374,2/13/2014,2/14/2014,First Class,CM-12190,Charlotte Melton,Small Business,United States,Chicago,Illinois,60623,Central,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,6728.63,17,399
185,US-SB-2014-181254,2/13/2014,2/15/2014,Second Class,BD-11725,Bruce Degenhardt,Small Business,United States,San Francisco,California,94122,West,ACC-MB-1000-200,Accessories,Makeup Bags,Fleming Small Makeup Bag Multi Color,2065.81,42,49
186,US-SB-2014-135367,2/13/2014,2/15/2014,Second Class,BD-11725,Bruce Degenhardt,Small Business,United States,San Francisco,California,94122,West,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,5033.83,25,199
187,US-SB-2014-618148,2/13/2014,2/15/2014,Second Class,GA-14515,George Ashbrook,Small Business,United States,Los Angeles,California,90004,West,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,10092.95,25,399
188,US-SB-2014-445525,2/13/2014,2/16/2014,Standard Class,AB-10105,Adrian Barton,Small Business,United States,Bloomington,Illinois,61701,Central,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,5033.83,25,199
189,US-CN-2014-755801,2/13/2014,2/15/2014,Second Class,SC-20230,Scot Coram,Consumer,United States,Seattle,Washington,98105,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,3364.32,8,399
190,US-SB-2014-877380,2/13/2014,2/14/2014,First Class,TB-21055,Ted Butterfield,Small Business,United States,Fairfield,Ohio,45014,East,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,2065.81,42,49
191,US-SB-2014-480688,2/13/2014,2/14/2014,First Class,HM-14860,Harry Marie,Small Business,United States,Loveland,Colorado,80538,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,826.32,17,49
192,US-CN-2014-778055,2/13/2014,2/14/2014,First Class,HM-14860,Harry Marie,Consumer,United States,Loveland,Colorado,80538,West,ACC-HAT-1000-487,Accessories,Hats,Sunhat,328.84,8,39
193,US-SB-2014-277106,2/14/2014,2/16/2014,Second Class,ST-20530,Shui Tom,Small Business,United States,Houston,Texas,77095,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,3767.66,77,49
194,US-SB-2014-888756,2/14/2014,2/17/2014,Standard Class,ML-17395,Marina Lichtenstein,Small Business,United States,Seattle,Washington,98103,West,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,15301.31,77,199
195,US-SB-2014-623061,2/14/2014,2/17/2014,Standard Class,ML-17395,Marina Lichtenstein,Small Business,United States,Seattle,Washington,98103,West,ACC-SCA-1000-322,Accessories,Scarves,Jacquard,3536.99,51,69
196,US-SB-2014-275537,2/14/2014,2/17/2014,Standard Class,ML-17395,Marina Lichtenstein,Small Business,United States,Seattle,Washington,98103,West,ACC-TEC-1000-259,Accessories,Tech,Chevron iPhone Case 8,4049.59,51,79
197,US-SB-2014-701017,2/15/2014,2/18/2014,Standard Class,BF-11020,Barry Französisch,Small Business,United States,Seattle,Washington,98105,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,28876.75,72,399
198,US-SB-2014-211032,2/16/2014,2/19/2014,Standard Class,MN-17935,Michael Nguyen,Small Business,United States,Dallas,Texas,75220,Central,ACC-SUN-1000-466,Accessories,Sunglasses,Gemini Cat-Eye,19846.36,100,199
199,US-SB-2014-496736,2/16/2014,2/19/2014,Standard Class,MN-17935,Michael Nguyen,Small Business,United States,Dallas,Texas,75220,Central,ACC-SCA-1000-204,Accessories,Scarves,Logo Oversized,4587.6,66,69
200,US-SB-2014-683643,2/17/2014,2/20/2014,Standard Class,DL-13315,Delfina Latchford,Small Business,United States,Chicago,Illinois,60653,Central,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,22696.44,92,248
201,US-SB-2014-687768,2/18/2014,2/18/2014,Same Day,TB-21595,Troy Blackwell,Small Business,United States,Lubbock,Texas,79424,Central,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,25190.14,127,199
202,US-SB-2014-893190,2/18/2014,2/21/2014,Standard Class,AB-10015,Aaron Bergman,Small Business,United States,Arlington,Texas,76017,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,20202.75,51,399
203,US-SB-2014-556813,2/19/2014,2/22/2014,Standard Class,HM-14860,Harry Marie,Small Business,United States,Carrollton,Texas,75007,Central,ACC-SUN-1000-477,Accessories,Sunglasses,Large Square,2410.99,12,199
204,US-CN-2014-587861,2/19/2014,2/20/2014,First Class,PW-19030,Pauline Webber,Consumer,United States,Richmond,Kentucky,40475,South,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,395.77,8,49
205,US-SB-2014-563036,2/19/2014,2/20/2014,First Class,NZ-18565,Nick Zandusky,Small Business,United States,Houston,Texas,77070,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,14502.3,36,399
206,US-SB-2014-527726,2/19/2014,2/22/2014,Standard Class,PO-18865,Patrick O'Donnell,Small Business,United States,Indianapolis,Indiana,46203,Central,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,10879.75,24,449
207,US-CN-2014-553971,2/19/2014,2/22/2014,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,1607.33,8,199
208,US-SB-2014-347726,2/19/2014,2/22/2014,Standard Class,PO-18865,Patrick O'Donnell,Small Business,United States,Indianapolis,Indiana,46203,Central,ACC-MB-1000-430,Accessories,Makeup Bags,Nylon Small Cosmetic Case,1780.98,36,49
209,US-SB-2014-553538,2/19/2014,2/21/2014,Second Class,SV-20365,Seth Vernon,Small Business,United States,Lafayette,Louisiana,70506,South,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,4664.48,12,385
210,US-SB-2014-895890,2/19/2014,2/21/2014,Second Class,SV-20365,Seth Vernon,Small Business,United States,Lafayette,Louisiana,70506,South,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,4018.32,20,199
